wallet,frac,threshold
0x8cc1262cf53b83047926e09af8e5ab3bf537b9f8,1.0,100.80349999999999
0x8d0930676d559cc8fb7d8af0c555791c1820143f,0.2,74.999166
0x8d0930676d559cc8fb7d8af0c555791c1820143f,0.5,24.2571456
0x8d0930676d559cc8fb7d8af0c555791c1820143f,0.8,10.000000000000009
0x8d0930676d559cc8fb7d8af0c555791c1820143f,1.0,6.5697000000000045
0x8eea2d8458fcad16bf50dec2b7de76e989d6e285,0.2,25.382399999999997
0x8eea2d8458fcad16bf50dec2b7de76e989d6e285,0.5,12.8032
0x8eea2d8458fcad16bf50dec2b7de76e989d6e285,0.8,9.6
0x8eea2d8458fcad16bf50dec2b7de76e989d6e285,1.0,9.6
0x919698b19427cbe6945b0dc823f2d9e126a4d934,0.2,412.14900748
0x919698b19427cbe6945b0dc823f2d9e126a4d934,0.5,6.0
0x919698b19427cbe6945b0dc823f2d9e126a4d934,0.8,4.32
0x919698b19427cbe6945b0dc823f2d9e126a4d934,1.0,2.1267000000000005
0x923cab91dbbba0cefa969e9312bfdff2a199fa1d,0.2,0.19967168999999999
0x923cab91dbbba0cefa969e9312bfdff2a199fa1d,0.5,0.13809016800000004
0x923cab91dbbba0cefa969e9312bfdff2a199fa1d,0.8,0.028230168999545693
0x923cab91dbbba0cefa969e9312bfdff2a199fa1d,1.0,0.028230168999545693
0x9a2626d1b61d20792e4db19fd492b8cf369fc335,0.2,30.600000000000005
0x9a2626d1b61d20792e4db19fd492b8cf369fc335,0.5,24.000000000000004
0x9a2626d1b61d20792e4db19fd492b8cf369fc335,0.8,19.178004299999998
0x9a2626d1b61d20792e4db19fd492b8cf369fc335,1.0,13.203899999999996
0x9be9889b723b32bfc8398039d875549746217017,0.2,25.604901087000005
0x9be9889b723b32bfc8398039d875549746217017,0.5,9.893368552
0x9be9889b723b32bfc8398039d875549746217017,0.8,1.7999999999999998
0x9be9889b723b32bfc8398039d875549746217017,1.0,0.22163000000000005
0x9cb35555b913c805a62a2e34bce4ef14f0e81367,0.2,27.6
0x9cb35555b913c805a62a2e34bce4ef14f0e81367,0.5,8.4014
0x9cb35555b913c805a62a2e34bce4ef14f0e81367,0.8,3.289345289999998
0x9cb35555b913c805a62a2e34bce4ef14f0e81367,1.0,0.040159999999999994
0x9cefe51ca5380e8d66d25f9463900581a4ff8fa3,0.2,13.1857128
0x9cefe51ca5380e8d66d25f9463900581a4ff8fa3,0.5,4.999999
0x9cefe51ca5380e8d66d25f9463900581a4ff8fa3,0.8,3.989998253749906
0x9cefe51ca5380e8d66d25f9463900581a4ff8fa3,1.0,1.9999980000000004
0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,0.2,24.96492264
0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,0.5,11.76
0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,0.8,4.54
0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,1.0,3.7335
0xaa2873c371b71d36d31ea67be7e8be97c072090b,0.2,4.04635836
0xaa2873c371b71d36d31ea67be7e8be97c072090b,0.5,2.9997
0xaa2873c371b71d36d31ea67be7e8be97c072090b,0.8,2.2502429999999998
0xaa2873c371b71d36d31ea67be7e8be97c072090b,1.0,1.0890000000000002
0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,0.2,107.45300909999999
0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,0.5,7.19957125
0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,0.8,7.19957125
0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,1.0,6.11949
0xae8f39981cdf14c2087dd14f7b47c2d3a831c820,0.2,42.238200000000006
0xae8f39981cdf14c2087dd14f7b47c2d3a831c820,0.5,16.0732
0xae8f39981cdf14c2087dd14f7b47c2d3a831c820,0.8,7.35
0xae8f39981cdf14c2087dd14f7b47c2d3a831c820,1.0,1.7000000000000002
0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0.2,53.04681053944276
0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0.5,38.0
0xaf17116ae2b1476032785a67bd5b7c8c05905c20,0.8,26.391067415730337
0xaf17116ae2b1476032785a67bd5b7c8c05905c20,1.0,19.143700000000003
0xb07e2acde1de238ba676b9042d6759c59fdee682,0.2,19.78
0xb07e2acde1de238ba676b9042d6759c59fdee682,0.5,12.959999999999999
0xb07e2acde1de238ba676b9042d6759c59fdee682,0.8,5.109999999999999
0xb07e2acde1de238ba676b9042d6759c59fdee682,1.0,0.0
0xb3476e21d2505bd523c3193f6feac01fda0aa115,0.2,9.999631
0xb3476e21d2505bd523c3193f6feac01fda0aa115,0.5,8.9997786
0xb3476e21d2505bd523c3193f6feac01fda0aa115,0.8,7.8549786
0xb3476e21d2505bd523c3193f6feac01fda0aa115,1.0,7.8549786
0xb79fadaa593335ee1a1ccb4506c9c89ac3b2d749,0.2,0.5945056400000001
