wallet,n,exposure_pctile,exposure,cum_cpnl_frac
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.27385892116182575,10.0,0.456276612438005
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.2821576763485477,10.0,0.47006948868482445
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.29045643153526973,9.999999000000004,0.45405091836233014
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.2987551867219917,9.999999000000003,0.5022562434006902
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3070539419087137,9.999999,0.5022562434006902
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3153526970954357,9.999999,0.4635636104310834
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3236514522821577,9.999999,0.4906313642017788
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.33195020746887965,9.999999,0.528297339059172
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.34024896265560167,9.999999,0.528297339059172
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.34854771784232363,9.999999,0.47312583958904464
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.35684647302904565,9.999999,0.45403650363607373
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3651452282157676,9.999999,0.4699205470478732
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.37344398340248963,9.999999,0.5149756014590416
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3817427385892116,9.999999,0.5470688272900878
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3900414937759336,9.999999,0.5415516802763356
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.3983402489626556,9.999999,0.5654832302446896
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.4066390041493776,9.999999,0.5784246943093949
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.4149377593360996,9.999999,0.5784246943093949
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.42323651452282157,9.999998999999999,0.5741807366312585
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.4315352697095436,9.999998999999999,0.5741807366312589
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.43983402489626555,9.999998999999999,0.6097714608033198
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.44813278008298757,9.999998999999999,0.6097714608033198
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.45643153526970953,9.999998999999999,0.616106650240795
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.46473029045643155,9.999998999999999,0.6203285662372746
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.4730290456431535,9.999998999999999,0.6729037608885067
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.48132780082987553,9.999998999999999,0.6081715915648758
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.4896265560165975,9.999998999999999,0.6204765241428746
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.4979253112033195,9.999998999999999,0.6501842554755817
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5062240663900415,9.999998999999999,0.7488757770259613
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5145228215767634,9.999998999999999,0.8714695662304394
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5228215767634855,9.999998999999999,0.8974326254536935
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5311203319502075,9.999998999999997,0.8422611259835662
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5394190871369294,9.999998999999997,0.7870896265134387
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5477178423236515,9.999998000000001,0.8036508022266173
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5560165975103735,9.999998,0.8230353822268538
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5643153526970954,9.999998,0.8309349376196412
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5726141078838174,9.999998,0.8457203607832543
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5809128630705395,9.999998,0.8457203607832543
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5892116182572614,9.999998,0.8457203607832541
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.5975103734439834,9.999998,0.8595056859032387
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6058091286307054,9.999998,0.871616504340307
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6141078838174274,9.999998,0.8855822218779507
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6224066390041494,9.999998,0.9002480658138831
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6307053941908713,9.999997999999998,0.9002480658138831
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6390041493775933,9.999997,0.8450765718609061
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6473029045643154,9.999997,0.7974284684625628
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6556016597510373,9.999997,0.8185387085347632
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6639004149377593,9.999997,0.8192910435446257
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6721991701244814,9.999996999999999,0.8292264550571963
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6804979253112033,9.999996999999999,0.8292264550571963
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6887966804979253,9.999996999999999,0.8373859067415739
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.6970954356846473,9.999996000000001,0.8538657014870796
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7053941908713693,9.999996,0.8544951239727419
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7136929460580913,9.999996,0.8544951239727419
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7219917012448133,9.999996,0.8628372044898817
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7302904564315352,9.999996,0.8793800608229565
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7385892116182573,9.999996,0.9027880895008729
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7468879668049793,9.999995,0.9090547835149062
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7551867219917012,9.999995,0.9292997796868709
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7634854771784232,9.999995,0.9292997796868709
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7717842323651453,9.999995,0.9292997796868709
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7800829875518672,9.999995,0.9414580842137724
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7883817427385892,9.999994000000001,0.9439600469865396
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.7966804979253111,9.999994000000001,0.9496553402790445
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8049792531120332,9.999994000000001,0.9533580731148384
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8132780082987552,9.999994000000001,0.9681923577772122
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8215767634854771,9.999994000000001,0.9681923577772122
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8298755186721992,9.99999,0.980368857890968
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8381742738589212,8.5914,0.9906795918741024
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8464730290456431,8.5455,1.0118679175002923
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8547717842323651,8.1144,1.0467364072989027
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8630705394190872,7.5,1.0053577785584442
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8713692946058091,6.992999999999999,1.0053577785584442
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8796680497925311,5.8653,1.024362706881412
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8879668049792531,4.8804,1.024362706881412
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.8962655601659751,3.7800000000000002,1.0366107809885876
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9045643153526971,2.5086,1.0366107809885876
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9128630705394191,2.4,1.022831697618015
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.921161825726141,2.05,1.011521539095623
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9294605809128631,1.6536000000000002,1.0115215390956234
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9377593360995851,1.4013,1.003790356101756
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.946058091286307,1.253750000000001,0.9961360248074759
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9543568464730291,0.9311999999999999,1.0056716307126914
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9626556016597511,0.5384620713846062,1.0056716307126914
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.970954356846473,0.2911999999999998,1.0032131884504583
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.979253112033195,0.22079999999999989,1.001050465454957
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.9875518672199171,0.1335,1.000193100267455
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,0.995850622406639,0.0042229220000000005,0.9999999999999993
0x04b3f873b003eba3774df1e5e47a370d27ee1b7e,242,1.0,6.661338147750939e-16,0.9999999999999993
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.0,16.197662939999997,-0.31102313352526545
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.009433962264150943,2.0,-0.31102313352526545
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.018867924528301886,1.3882000000000003,-0.33164963077183923
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.02830188679245283,1.2033,-0.3455555228831488
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.03773584905660377,1.1700000000000002,-0.3759364984403346
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.04716981132075472,1.0452000000000001,-0.288209559350387
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.05660377358490566,0.99063468,-0.023881246758020495
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.0660377358490566,0.95029,-0.0238812467580205
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.07547169811320754,0.9341301599999998,-0.023881246758020513
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.08490566037735849,0.9248919899999998,-0.025228824096285775
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.09433962264150944,0.8599729709999998,0.11197684214643835
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.10377358490566038,0.8394227447408241,0.11075013825376892
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.11320754716981132,0.8273883799999999,0.2739277750590112
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.12264150943396226,0.81407046,0.8326189766105297
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.1320754716981132,0.78267398,0.8320799072717656
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.14150943396226415,0.7653976199999998,0.8308125931605443
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.1509433962264151,0.7474384000000001,0.8308125931605443
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.16037735849056603,0.7108439799999998,0.8287468711592537
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.16981132075471697,0.6258,0.9785837227364174
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.1792452830188679,0.616919722,0.9733282095206408
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.18867924528301888,0.5951455667311825,0.9658160707142741
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.19811320754716982,0.5827720000000001,0.9656025090848044
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.20754716981132076,0.5746626999999999,0.9450758608288117
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.2169811320754717,0.5299,0.9349008646540218
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.22641509433962265,0.5153964299999998,0.9257224382121466
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.2358490566037736,0.49005,0.9502420860049342
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.24528301886792453,0.45226299999999997,0.9794401774531267
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.25471698113207547,0.4,0.9794401774531267
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.2641509433962264,0.3801,1.0764069885176146
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.27358490566037735,0.2689544280000001,1.0764069885176146
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.2830188679245283,0.20986999999999997,1.0759798652586752
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.29245283018867924,0.207,1.0698892688505195
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.3018867924528302,0.19200000000000003,1.066417404237642
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.3113207547169811,0.1848493667425968,1.0636961352097287
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.32075471698113206,0.18180000000000002,1.0588538431952663
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.330188679245283,0.18180000000000002,1.0553629688707205
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.33962264150943394,0.1818,1.0483812202216287
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.3490566037735849,0.1818,1.0483812202216287
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.3584905660377358,0.1818,1.0448903458970829
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.36792452830188677,0.18003000000000002,1.0414334586327925
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.37735849056603776,0.178008,1.0410187012873018
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.3867924528301887,0.17315286540049532,1.0361123138819472
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.39622641509433965,0.1716000000000003,1.0361123138819472
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.4056603773584906,0.16287299999999993,1.0329848706813876
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.41509433962264153,0.15840000000000026,1.032570113335897
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.42452830188679247,0.15000000000000027,1.032477945036899
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.4339622641509434,0.14791574999999998,1.032305129476278
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.44339622641509435,0.14,1.032305129476278
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.4528301886792453,0.13680000000000025,1.0295930772782644
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.46226415094339623,0.13169,1.027064401591799
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.4716981132075472,0.12860265000000004,1.027064401591799
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.4811320754716981,0.12628,1.027064401591799
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.49056603773584906,0.12155,1.027064401591799
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5,0.12,1.027064401591799
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5094339622641509,0.1156,1.026287115603583
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5188679245283019,0.108,1.026287115603583
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5283018867924528,0.10643999999999995,1.026287115603583
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5377358490566038,0.10577,1.0238721141525484
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5471698113207547,0.10025,1.0238721141525484
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5566037735849056,0.09763017896115234,1.0223332875938624
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5660377358490566,0.09728,1.021926210939955
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5754716981132075,0.096,1.021152739830394
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5849056603773585,0.09560265000000001,1.021152739830394
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.5943396226415094,0.09442575,1.021152739830394
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6037735849056604,0.09072,1.019345857135456
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6132075471698113,0.08897556,1.0184476002548055
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6226415094339622,0.08755821000000004,1.0150863376007255
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6320754716981132,0.08581199999999999,1.0147023030215674
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6415094339622641,0.08060265000000001,1.0147023030215674
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6509433962264151,0.08,1.0147023030215674
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.660377358490566,0.0783,1.0140187214706662
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6698113207547169,0.0748,1.011142302472773
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6792452830188679,0.0728,1.011142302472773
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6886792452830188,0.07,1.011142302472773
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.6981132075471698,0.069,1.0106814609777834
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7075471698113207,0.06727000000000001,1.0098173831746782
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7169811320754716,0.06636,1.008543156441032
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7264150943396226,0.0657,1.0072332144915244
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7358490566037735,0.0632,1.0068491799123662
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7452830188679245,0.06,1.0068491799123662
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7547169811320755,0.0564,1.0058576026289805
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7641509433962265,0.05,1.0056655853394014
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7735849056603774,0.0451,1.0056655853394014
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7830188679245284,0.045,1.0053775594050331
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.7924528301886793,0.043,1.0041678504806855
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8018867924528302,0.04026,1.0034339603999145
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8113207547169812,0.04008,1.002664355103282
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8207547169811321,0.04,1.002472337813703
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8301886792452831,0.03864,1.0024723378137033
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.839622641509434,0.03542722000000001,1.0024723378137033
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8490566037735849,0.03227,1.001852698020232
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8584905660377359,0.03,1.001660680730653
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8679245283018868,0.03,1.001660680730653
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8773584905660378,0.0276,1.001130713011415
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8867924528301887,0.02527,1.0004319236911792
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.8962264150943396,0.024,1.0004319236911792
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9056603773584906,0.023023000000000002,1.0004319236911792
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9150943396226415,0.02,1.0002399064016003
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9245283018867925,0.019760000000000003,1.0002399064016003
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9339622641509434,0.01233,1.0002399064016003
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9433962264150944,0.01,1.0002399064016003
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9528301886792453,0.01,1.0000478891120215
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9622641509433962,0.006022650000000001,1.0000478891120215
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9716981132075472,0.00204,1.0000087175849472
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9811320754716981,7.069900220812997e-15,1.0000000000000004
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,0.9905660377358491,1.7426060594516457e-15,1.0000000000000004
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,213,1.0,4.3387515802351117e-16,1.0000000000000004
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.0,4.985,0.0
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.007633587786259542,1.9996996546620622,-0.17796696238602838
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.015267175572519083,1.7121,-0.1779669623860289
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.022900763358778626,1.5885,-0.36177109757124143
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.030534351145038167,1.4295000000000002,-0.36177109757124193
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.03816793893129771,1.3266288377462234,-0.5752966738544453
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.04580152671755725,1.26436256,-0.762107332305441
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.05343511450381679,1.108,0.027863271250631337
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.061068702290076333,1.0851,0.027863271250630973
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.06870229007633588,1.0473,-0.14558247573139724
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.07633587786259542,1.0441243445692883,-0.2778735696770137
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.08396946564885496,0.9826000000000001,0.5166348105116451
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.0916030534351145,0.9446132999999999,0.47365842233076433
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.09923664122137404,0.9393,0.47365842233076383
0x0e7fb335ea9e556e5269994c3d6c21f0820c8605,132,0.10687022900763359,0.9373713059190825,0.34784608100802233
