wallet,n_top,n_rest,sharpe_top,sharpe_rest,diff
0x2c576d00e8e76c133e33dbb82b70eb5de78f372d,148,560,-0.5334453943469196,-0.21300449053694534,-0.32044090380997425
0x4247c89f4a9236a6b5fb24502023bcc98ab1455f,11,83,-0.009536711803539459,-0.13288605585837923,0.12334934405483977
0x4ffe49ba2a4cae123536a8af4fda48faeb609f71,10,55,0.020759486452337564,-0.13480304330798373,0.1555625297603213
0x53685989c332366675257535f28abd6d17782d62,61,18,-0.11889695554528719,-0.2130271645616372,0.09413020901635001
0x5e40ba72c60c6fe4f970161818200bb5263cf89c,19,42,0.6440159624748579,0.049305809817278765,0.5947101526575792
0x5e71d59168257fb5b2c1a8c3037c53084435afe6,211,98,-0.4668696246465249,-0.33826315466798723,-0.12860646997853764
0x607c221d1fca1747501fe0b605991ed540fd8e7e,157,456,-0.8747864169965105,-0.390929633995506,-0.4838567830010045
0x702e2cd7a34372405f24534e25012a6da4284357,12,14,0.06258229461518829,-0.39801889705693094,0.4606011916721192
0x73e780f4b97209e80f6b9e04e460591adf418b59,126,123,0.5241589201997686,0.21864609586744868,0.30551282433231997
0x7b2007f18b374aa05c018f65ced5084daf6aeb02,28,35,-0.19023354011523652,-0.8162311317800002,0.6259975916647637
0x8383a695e82d69bff00d4032c7037b3eba01cb59,189,150,-0.03200345103207342,0.055709562095421036,-0.08771301312749447
0x85d22a973e817f87afe0a7fd346a39823cce7479,28,84,0.31111796981315504,0.09305938884572683,0.2180585809674282
0x8cc1262cf53b83047926e09af8e5ab3bf537b9f8,71,77,-0.12797006966014846,-1.90735776986752,1.7793877002073715
0x919698b19427cbe6945b0dc823f2d9e126a4d934,46,262,0.7831422817679525,-0.026702900846170715,0.8098451826141232
0x9cefe51ca5380e8d66d25f9463900581a4ff8fa3,45,176,0.0006468065350915459,0.22995956607904494,-0.2293127595439534
0x9e83dcf11f1457887cfec68efaec6ad6aeaa9394,14,27,0.47691334909180044,-1.1257488417753565,1.602662190867157
0xaa2873c371b71d36d31ea67be7e8be97c072090b,182,342,0.11596606545146697,0.1209575202456657,-0.004991454794198727
0xaf17116ae2b1476032785a67bd5b7c8c05905c20,68,220,-0.1646470770243358,-0.08973599702927255,-0.07491107999506323
0xb95e3c95df098ed35ef27c23daf7b7e59eca8b12,13,51,0.8888705289698464,-0.41153638480712945,1.3004069137769758
0xbc4e46aa57fc149c046e847dfe5ae536db697dbb,40,28,0.3597790024304395,0.33816651665259145,0.021612485777848023
0xbd71233ab7a25bc420929cd67476219762f31281,35,180,0.801860804963384,0.3029343043854971,0.49892650057788684
0xc327160887453b4e7e2e6c0964c854055c79d803,17,51,0.3235758133808812,-0.7192148645129051,1.0427906778937863
