wallet,n_top,n_rest,sharpe_top,sharpe_rest,diff
0xf71061cce6d1ab8aaef8f6928a4fdb5dfe15edc9,244,469,0.30521935881579837,-0.03924265125164583,0.3444620100674442
0xf72044fb3f98854411a069d9a682e54e4b824599,28,51,1.028717707893824,-0.637511525696143,1.666229233589967
0xfb461c16ef90a513e1412f1d53c1021ece14f68b,27,224,0.35261772954031684,-0.025998348265070928,0.37861607780538775
0x183a2a0b034877e761af0778da5134bebc37d514,19,141,7.213445798015153,0.17166229253949508,7.0417835054756575
0x75049bd489194be19c45c31ed311e556411c9c69,27,39,4.7413111167993325,0.8316903075119964,3.909620809287336
0x91d78f022fc8297a2b3169b6dc48c7906b052f8a,14,13,3.0679769542475883,-0.24186734149420341,3.309844295741792
0xf59fe344fb8af90a14bd6f2fe62430e56dc03be9,25,47,1.269340996883896,0.02613440866012351,1.2432065882237726
0xce41369f5db6f155fb6d2ae31f6d57052904fa02,15,20,27.147126323872307,-0.27447801749515044,27.421604341367456
0x0a7ed19909e9b4c6cd0fc1d59c1d481415a1fce4,72,271,0.05239331234367114,-0.12516107444380062,0.17755438678747176
0x0cb10c40b0776e9ee8cef970af85724654dda76c,515,475,0.07651774956729174,0.016665074784648484,0.05985267478264325
0x0e3226217752d7247c67b870b72b99ba3e20535b,86,700,0.17286846550175763,-0.323563581294327,0.49643204679608466
0x1c1e841584db14084e10e7dca2ad0ab7b60dbfe7,20,159,-0.17251359548646136,-0.5005692329760184,0.328055637489557
0x3078db4a9737866b4d6529f655025b3a20f80389,376,29542,-0.0031524388987327926,0.023802064155477653,-0.026954503054210446
0x3a5a19da3731d31c6cfa71449794f8f25b703427,38,107,-0.019573903235930834,0.013973116528904123,-0.03354701976483496
0x46164533c59b3c823ba87e0e485ab9a7afffa910,43,973,0.6979357063540566,0.056661228068248665,0.6412744782858079
0x5739ddf8672627ce076eff5f444610a250075f1a,20,1132,6.875323879476242,-0.09303831858103148,6.968362198057274
0x57c5de7efafb020e589f80e0da6e16e9b5c907aa,102,64,0.6150148079321185,0.52731770750969,0.08769710042242851
0x668d85d791049bf0100e557a72c7ed4dc97297d2,25,41,0.9665203695647742,-0.1955851769518827,1.1621055465166568
0x7df61ca342c9b53ba9b4c60745718ed48a77ac3b,802,1352,-0.13026601294678464,-0.11916367201806888,-0.01110234092871576
0x8b72cb885a6bd4ea9d1da393ca231f0fa3476dbe,536,172,-0.05082039521602237,-0.21574144966449602,0.16492105444847366
0x91c92bca4f5c8d240dc7af7945ba2ac18025d319,20,86,0.9798524518509827,0.14140861810295483,0.8384438337480279
0x92d0cb81e6c891b835c8e0272e8c323095bd269e,1194,281,0.08037966824576724,0.11843630255909204,-0.0380566343133248
0x993c072519306017fe9a6b3ee6fa4a02b3056787,10,3605,-0.48323165843879295,-0.04473575126307039,-0.43849590717572257
0x99984e22205053950eb25453779267bcc1aee858,68,39,-0.126250257392601,-0.0171551470920396,-0.1090951103005614
0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,43,266,0.4011855948412932,0.11191416168682271,0.28927143315447046
0xcd6be6693e2bc11150d397caa9e6f7c6744b68f5,287,237,-0.10213232990536049,0.0770969728391326,-0.17922930274449309
0xd08e8f5efb47d9ff61c30e9c8546f82f7f2a2f7c,114,300,0.14081044856306232,0.009161263551059753,0.13164918501200257
